city_id,name,state,state_id,county,county_fips,latitude,longitude,population,density,zips,speak_a_language_other_than_english,bachelors_degree_or_higher,two_or_more_races,park_access,walkability,foreign_born,close_access_to_healthy_foods,religious_diversity,state_annual_co_2_equivalent_total_output_emission_rate_lb_m_wh_2020,state_annual_total_nonrenewables_net_generation_m_wh_2020,state_annual_total_renewables_net_generation_m_wh_2020,frequent_physical_distress_in_2018_percent,broadband_connection_2019,park_access_2018,preventive_services_2018,walkability_2019,poplution_percent,vacant_houses,crimes_occurred,registered_voters,violent_crimes,insurance,all_median_household_income_2019,all_change_in_median_household_income_between_2000_and_2019,all_median_non_family_income_2019,all_change_in_median_non_family_income_between_2000_and_2019,all_median_per_capita_income_2019,all_change_in_median_per_capita_income_between_2000_and_2019,white_median_household_income_2019,white_change_in_median_household_income_between_2000_and_2019,white_median_non_family_income_2019,white_change_in_median_non_family_income_between_2000_and_2019,white_median_per_capita_income_2019,white_change_in_median_per_capita_income_between_2000_and_2019,black_or_african_american_median_household_income_2019,black_or_african_american_change_in_median_household_income_between_2000_and_2019,black_or_african_american_median_non_family_income_2019,black_or_african_american_change_in_median_non_family_income_between_2000_and_2019,black_or_african_american_median_per_capita_income_2019,black_or_african_american_change_in_median_per_capita_income_between_2000_and_2019,asian_median_household_income_2019,asian_change_in_median_household_income_between_2000_and_2019,asian_median_non_family_income_2019,asian_change_in_median_non_family_income_between_2000_and_2019,asian_median_per_capita_income_2019,asian_change_in_median_per_capita_income_between_2000_and_2019,hispanic_or_latino_median_household_income_2019,hispanic_or_latino_change_in_median_household_income_between_2000_and_2019,hispanic_or_latino_median_non_family_income_2019,hispanic_or_latino_change_in_median_non_family_income_between_2000_and_2019,hispanic_or_latino_median_per_capita_income_2019,hispanic_or_latino_change_in_median_per_capita_income_between_2000_and_2019,american_indian_and_alaska_native_median_household_income_2019,american_indian_and_alaska_native_change_in_median_household_income_between_2000_and_2019,american_indian_and_alaska_native_median_non_family_income_2019,american_indian_and_alaska_native_change_in_median_non_family_income_between_2000_and_2019,american_indian_and_alaska_native_median_per_capita_income_2019,american_indian_and_alaska_native_change_in_median_per_capita_income_between_2000_and_2019,multirace_median_household_income_2019,multirace_change_in_median_household_income_between_2000_and_2019,multirace_median_non_family_income_2019,multirace_change_in_median_non_family_income_between_2000_and_2019,multirace_median_per_capita_income_2019,multirace_change_in_median_per_capita_income_between_2000_and_2019,other_median_household_income_2019,other_change_in_median_household_income_between_2000_and_2019,other_median_non_family_income_2019,other_change_in_median_non_family_income_between_2000_and_2019,other_median_per_capita_income_2019,other_change_in_median_per_capita_income_between_2000_and_2019,revenue_imputed_2017,payroll_imputed_2017,employees_imputed_2017,government_finances_expenditure_per_resident_in_2018,government_finances_revenue_per_resident_in_2018,government_finances_debt_per_resident_in_2018,government_finances_cash_and_securities_per_resident_in_2018
1840021020,Edinburg,Texas,TX,Hidalgo,48215,26.3197,-98.1596,101170,873,78539 78542 78541 78540,79.70%,29.40%,0.90%,22.10%,30.30%,21.90%,26%,49%,857.519,369966928,103399309,13.6,59.5,24.5,19.8,28.3,7.40%,0.062131178,7.80%,70.17,219.8,5,"$46,000.00 ",59.00%,"$30,572.00 ",84.30%,"$21,200.00 ",78.80%,"$49,262.00 ",67.30%,"$32,473.00 ",96.40%,"$21,435.00 ",69.80%,"$39,879.00 ",12.30%,"$24,893.00 ",Â -31.8%,"$28,914.00 ",N,"$50,194.00 ",Â -4.1%,"$54,426.00 ",Â -3.9%,"$14,605.00 ",Â -46.5%,"$42,351.00 ",60.10%,"$30,451.00 ",144.70%,"$19,631.00 ",94.10%,"$44,722.00 ",Â -38.9%,"$116,455.00 ",57.90%,"$12,994.00 ",Â -0.8%,"$12,801.00 ",Â -58.8%,"$25,239.00 ",94.40%,"$11,648.00 ",Â -30.6%,"$21,976.00 ",N,"$21,196.00 ",56.50%,"$15,040.00 ",74.90%,22.41%,21.67%,23.00%,1174.43,929.15,1938.94,547.57
1840007260,Carmel,Indiana,IN,Hamilton,18057,39.965,-86.146,101068,795,46290 46032 46033 46280 46082,11.50%,75.40%,2.90%,44.20%,31.90%,13.80%,21%,43%,1549.45,82568218,7388006,8.7,89.3,20.3,31.8,17.3,None,0.045857356,None,None,None,None,"$113,714.00 ",39.40%,"$56,039.00 ",50.90%,"$61,685.00 ",58.50%,"$113,273.00 ",39.00%,"$53,253.00 ",44.70%,"$65,004.00 ",64.30%,"$112,982.00 ",68.80%,"$42,071.00 ",1.50%,"$30,870.00 ",Â -7.8%,"$150,918.00 ",79.80%,"$95,908.00 ",N,"$59,707.00 ",95.40%,"$93,379.00 ",Â -0.9%,"$33,500.00 ",2.80%,"$42,295.00 ",32.60%,"$105,854.00 ",56.30%,"$54,034.00 ",Â -18.4%,"$28,407.00 ",Â -25.5%,"$71,317.00 ",Â -33.3%,"$76,174.00 ",Â -25.5%,"$26,506.00 ",Â -8.3%,"$107,172.00 ",N,N,N,"$28,749.00 ",47.30%,19.81%,19.33%,20.00%,1529.08,1620.8,16031.64,603.7
1840021094,Spokane Valley,Washington,WA,Spokane,53063,47.6626,-117.2346,101060,1034,99206 99016 99212 99216 99037 99211 99213 99215,7.50%,20.50%,4.30%,39.80%,29.30%,6.00%,22%,37%,213.274,28922609,87156565,13.5,71.9,22.2,37.5,30.3,None,0.112217161,None,None,622,10.6,"$57,513.00 ",54.20%,"$36,202.00 ",67.20%,"$27,759.00 ",44.30%,"$57,522.00 ",51.40%,"$35,679.00 ",61.60%,"$28,545.00 ",43.30%,"$70,033.00 ",133.60%,"$29,543.00 ",90.30%,"$48,889.00 ",N,"$31,126.00 ",Â -4.0%,"$250,001.00 ",N,"$37,333.00 ",N,"$48,928.00 ",61.90%,"$37,943.00 ",105.40%,"$17,874.00 ",54.50%,"$39,566.00 ",39.70%,"$33,049.00 ",112.00%,"$23,830.00 ",91.70%,"$63,762.00 ",143.00%,"$65,696.00 ",N,"$13,481.00 ",29.10%,"$72,641.00 ",N,"$107,326.00 ",N,"$27,842.00 ",146.20%,19.00%,18.57%,21.07%,698.33,796.67,607.28,134.99
1840022146,San Angelo,Texas,TX,Tom Green,48451,31.4424,-100.4506,101004,653,76905 76904 76901 76903 76908 76886 76902 76906 76909,24.10%,25.60%,2.00%,90.10%,42.20%,6.50%,42%,60%,857.519,369966928,103399309,12.8,64.5,44.1,23.8,31.9,16.80%,0.066847744,11.80%,81.54,339.9,4.3,"$54,972.00 ",70.60%,"$29,224.00 ",55.80%,"$28,959.00 ",67.50%,"$56,069.00 ",63.90%,"$30,364.00 ",54.50%,"$29,952.00 ",56.60%,"$40,507.00 ",96.80%,"$23,290.00 ",76.10%,"$17,775.00 ",70.70%,"$86,975.00 ",N,"$33,405.00 ",103.30%,"$42,824.00 ",N,"$54,192.00 ",101.50%,"$26,154.00 ",77.40%,"$23,265.00 ",120.30%,"$130,969.00 ",N,"$42,549.00 ",N,"$50,776.00 ",N,"$63,827.00 ",105.50%,"$19,691.00 ",13.90%,"$14,965.00 ",31.70%,"$63,353.00 ",N,"$25,305.00 ",77.40%,"$20,902.00 ",93.60%,22.41%,21.67%,23.00%,2172,1431.31,4378.92,2359.13
1840020746,Longview,Texas,TX,Gregg,48183,32.5193,-94.7621,100330,565,75602 75601 75605 75604 75606 75608 75615 75660,10.70%,24.00%,4.40%,50.10%,37.50%,12.40%,40%,47%,857.519,369966928,103399309,14.7,55.9,35.7,23.7,29.3,12.60%,0.074980872,9.70%,75.11,679.1,11.4,"$53,987.00 ",59.50%,"$32,228.00 ",48.30%,"$29,017.00 ",54.60%,"$61,231.00 ",56.90%,"$38,549.00 ",62.40%,"$31,451.00 ",45.20%,"$32,258.00 ",49.40%,"$26,549.00 ",94.80%,"$23,281.00 ",96.40%,"$43,528.00 ",Â -9.2%,"$15,297.00 ",Â -55.6%,"$37,600.00 ",9.40%,"$50,081.00 ",64.80%,"$27,154.00 ",56.90%,"$13,748.00 ",37.50%,"$33,043.00 ",N,"$32,658.00 ",N,"$54,898.00 ",N,"$33,875.00 ",27.20%,"$2,499.00 ",Â -83.0%,"$13,351.00 ",Â -29.1%,"$54,863.00 ",N,"$31,367.00 ",24.40%,"$10,909.00 ",31.70%,22.41%,21.67%,23.00%,2145.56,1873.05,1711.72,1391.95
1840021518,Tracy,California,CA,San Joaquin,6077,37.7269,-121.4522,100049,1412,95377 95376 95304,36.30%,20.30%,9.30%,34.80%,19.60%,24.70%,18%,44%,453.118,110674673,82279482,11.9,82.6,90.2,30.4,42.2,None,0.033483121,None,None,442.2,6.7,"$97,292.00 ",54.90%,"$62,074.00 ",83.00%,"$33,227.00 ",55.30%,"$91,774.00 ",42.20%,"$74,379.00 ",111.00%,"$32,932.00 ",40.40%,"$115,304.00 ",44.20%,"$68,941.00 ",N,"$44,638.00 ",98.00%,"$124,676.00 ",64.30%,"$84,343.00 ",N,"$36,555.00 ",65.60%,"$90,252.00 ",78.10%,"$67,623.00 ",N,"$25,185.00 ",85.40%,"$77,205.00 ",56.40%,"$43,069.00 ",40.60%,"$29,008.00 ",54.10%,"$95,217.00 ",62.10%,"$49,534.00 ",67.90%,"$31,744.00 ",121.60%,"$72,857.00 ",N,"$61,113.00 ",143.80%,"$27,052.00 ",113.90%,19.44%,19.67%,22.33%,1931.39,2091.95,1986.61,2524.68
1840014207,Boca Raton,Florida,FL,Palm Beach,12099,26.3752,-80.108,99805,1320,33496 33487 33486 33432 33433 33431 33434 33427 33429 33481 33499,17.40%,56.10%,2.50%,58.20%,15.60%,21.20%,11%,37%,842.169,238451609,12328825,11.3,80.5,48.8,33.9,37.5,11.60%,0.080564676,5.80%,72.02,286.4,2.2,"$88,828.00 ",47.40%,"$52,476.00 ",38.60%,"$59,433.00 ",30.30%,"$92,236.00 ",48.30%,"$52,452.00 ",35.30%,"$62,573.00 ",29.10%,"$70,283.00 ",94.40%,"$48,822.00 ",35.30%,"$24,368.00 ",49.70%,"$126,088.00 ",N,"$38,731.00 ",16.00%,"$68,614.00 ",N,"$101,155.00 ",N,"$106,525.00 ",N,"$32,269.00 ",26.70%,"$75,916.00 ",N,"$46,548.00 ",82.30%,"$126,274.00 ",N,"$68,521.00 ",77.30%,"$68,228.00 ",N,"$19,308.00 ",Â -6.2%,"$33,141.00 ",N,"$19,221.00 ",Â -33.6%,"$28,291.00 ",101.70%,19.81%,20.33%,22.33%,2710.99,2941.76,1412.65,3970.24
1840032155,Lee's Summit,Missouri,MO,Jackson,29095,38.9172,-94.3816,99357,601,64086 64082 64064 64063 64081 64002,3.80%,50.30%,4.20%,91.70%,49.70%,3.10%,46%,53%,1618.42,66442664,5428458,10.4,82.7,35.1,38,19.6,3.50%,0.05030161,2.30%,70.4,NA,7.7,"$106,912.00 ",75.50%,"$46,568.00 ",39.10%,"$44,840.00 ",66.70%,"$109,708.00 ",80.40%,"$46,823.00 ",41.30%,"$46,288.00 ",71.30%,"$92,484.00 ",32.80%,"$25,849.00 ",Â -52.7%,"$44,799.00 ",43.50%,"$112,208.00 ",38.60%,"$75,327.00 ",N,"$44,104.00 ",61.80%,"$46,619.00 ",Â -32.7%,"$51,590.00 ",Â -7.1%,"$28,561.00 ",51.50%,"$100,195.00 ",N,"$9,699.00 ",Â -18.3%,"$31,432.00 ",128.20%,"$65,469.00 ",45.50%,"$48,963.00 ",86.00%,"$19,866.00 ",21.60%,"$40,563.00 ",N,"$64,619.00 ",N,"$21,362.00 ",25.10%,18.70%,17.00%,18.00%,2137.74,1825.47,2205.42,1588.79
1840020387,Rio Rancho,New Mexico,NM,Sandoval,35043,35.2872,-106.6981,99178,370,87124 87121 87144 87174,19.30%,32.50%,3.50%,66.50%,39.10%,5.90%,33%,47%,1259.87,24755709,9250130,12.2,70.9,58.2,28.7,15.6,None,0.091518169,None,None,None,None,"$74,130.00 ",57.20%,"$47,088.00 ",52.80%,"$31,394.00 ",54.50%,"$77,275.00 ",63.10%,"$49,777.00 ",65.20%,"$33,071.00 ",54.90%,"$42,839.00 ",14.80%,"$20,097.00 ",Â -36.4%,"$25,476.00 ",21.50%,"$44,891.00 ",Â -19.7%,"$60,252.00 ",N,"$18,661.00 ",Â -6.8%,"$77,908.00 ",68.10%,"$56,156.00 ",67.80%,"$28,284.00 ",88.90%,"$71,059.00 ",41.30%,"$46,057.00 ",45.90%,"$24,572.00 ",39.20%,"$61,372.00 ",7.50%,"$53,103.00 ",46.50%,"$22,509.00 ",62.60%,"$74,630.00 ",N,"$40,178.00 ",18.30%,"$27,738.00 ",71.30%,20.38%,15.77%,18.46%,1448.87,1449.38,5118.26,2419.52
1840018556,Beaverton,Oregon,OR,Washington,41067,45.4779,-122.8168,99037,1952,97225 97005 97007 97006 97008 97075 97076 97077 97079,14.60%,45.50%,3.40%,63.10%,43.20%,17.00%,42%,31%,341.611,20652012,42972770,11.4,80.2,91.2,31.4,49.7,25.90%,0.07801181,11.30%,80.86,222.8,6.5,"$73,260.00 ",53.10%,"$53,986.00 ",65.80%,"$43,625.00 ",71.60%,"$71,743.00 ",45.90%,"$51,218.00 ",54.60%,"$45,103.00 ",63.70%,"$68,546.00 ",108.90%,"$101,393.00 ",N,"$22,729.00 ",0.30%,"$80,886.00 ",42.00%,"$59,497.00 ",69.40%,"$49,170.00 ",111.40%,"$67,608.00 ",108.10%,"$38,559.00 ",45.80%,"$24,730.00 ",119.20%,"$45,325.00 ",32.50%,"$2,416.00 ",Â -91.2%,"$12,063.00 ",Â -28.2%,"$73,956.00 ",77.30%,"$88,209.00 ",N,"$32,256.00 ",N,"$75,146.00 ",N,"$48,342.00 ",69.10%,"$26,715.00 ",N,19.07%,22.00%,19.33%,1310.59,1313.77,170.4,910.31
1840001632,Lawrence,Kansas,KS,Douglas,20045,38.9597,-95.2641,98648,1110,66045 66044 66047 66046 66049,7.50%,51.70%,6.60%,56.70%,32.70%,7.50%,33%,31%,804.193,30424312,24117519,9.3,77.8,66.7,33.5,39.1,None,0.127457594,None,None,None,None,"$57,829.00 ",66.80%,"$36,653.00 ",73.50%,"$32,633.00 ",68.40%,"$60,953.00 ",69.30%,"$35,828.00 ",64.10%,"$34,462.00 ",66.30%,"$44,847.00 ",75.10%,"$43,412.00 ",N,"$48,180.00 ",N,"$43,441.00 ",80.40%,"$36,081.00 ",138.90%,"$20,915.00 ",45.00%,"$49,731.00 ",74.70%,"$33,225.00 ",62.50%,"$20,844.00 ",71.70%,"$42,771.00 ",53.70%,"$24,807.00 ",Â +21.5%,"$24,920.00 ",117.30%,"$53,905.00 ",N,"$36,829.00 ",146.50%,"$16,701.00 ",97.90%,"$35,203.00 ",N,"$34,763.00 ",64.50%,"$28,698.00 ",118.20%,15.37%,16.67%,20.00%,4917.82,4582.03,8350.44,3919.46
1840020171,Orem,Utah,UT,Utah,49049,40.2983,-111.6992,97828,2044,84097 84057 84058 84059,14.70%,41.50%,5.20%,72.80%,34.50%,13.80%,33%,11%,1565.76,32442621,4644687,9.9,79.2,63.1,27.8,43.2,19.40%,0.057214882,12.70%,76.43,589.2,7.7,"$70,465.00 ",48.30%,"$46,243.00 ",54.30%,"$27,266.00 ",64.40%,"$71,504.00 ",46.80%,"$39,915.00 ",32.50%,"$27,509.00 ",59.60%,"$69,810.00 ",97.30%,"$72,459.00 ",Â +131.9%,"$27,106.00 ",N,"$58,759.00 ",54.40%,"$64,027.00 ",122.70%,"$36,778.00 ",138.10%,"$56,186.00 ",58.50%,"$35,800.00 ",25.30%,"$16,165.00 ",61.30%,"$62,920.00 ",133.80%,"$93,623.00 ",N,"$22,615.00 ",N,"$76,494.00 ",92.50%,"$76,484.00 ",N,"$19,743.00 ",128.80%,"$59,444.00 ",N,"$28,874.00 ",Â -11.8%,"$18,293.00 ",80.20%,20.19%,18.00%,19.67%,1032.89,1081.5,79.45,19.49
1840021991,San Marcos,California,CA,San Diego,6073,33.135,-117.1744,96664,1532,92078 92069 92079 92096,25.20%,39.90%,5.50%,61.30%,36.20%,23.10%,38%,44%,453.118,110674673,82279482,12.2,79.7,55.3,30.2,32.7,None,0.056057303,None,None,None,None,"$80,814.00 ",76.00%,"$46,472.00 ",80.20%,"$36,713.00 ",96.80%,"$72,523.00 ",56.70%,"$38,611.00 ",55.10%,"$36,945.00 ",69.40%,"$102,089.00 ",128.10%,"$100,514.00 ",N,"$40,385.00 ",114.00%,"$141,052.00 ",143.60%,"$48,896.00 ",88.10%,"$51,831.00 ",N,"$65,339.00 ",67.30%,"$41,651.00 ",47.40%,"$23,185.00 ",134.00%,"$164,435.00 ",103.70%,"$6,509.00 ",Â -93.9%,"$34,090.00 ",68.30%,"$103,906.00 ",137.60%,"$80,388.00 ",N,"$16,169.00 ",30.40%,"$101,970.00 ",N,"$62,179.00 ",76.20%,"$27,528.00 ",N,19.44%,19.67%,22.33%,1594.4,1348.07,6249.79,5305.7
1840037422,Sandy,Utah,UT,Salt Lake,49035,40.571,-111.8505,96380,1544,84092 84093 84094 84070 84090 84091,10.10%,44.50%,2.60%,12.00%,15.20%,11.70%,14%,40%,1565.76,32442621,4644687,10.2,79,72.8,32.9,34.5,13.60%,0.163452591,12.10%,73.96,407.3,17.3,"$92,032.00 ",38.50%,"$46,504.00 ",26.30%,"$37,594.00 ",64.00%,"$92,978.00 ",38.80%,"$46,259.00 ",25.90%,"$38,646.00 ",65.30%,"$23,829.00 ",Â -48.2%,"$59,064.00 ",Â +44.1%,"$19,380.00 ",32.90%,"$121,130.00 ",48.00%,"$54,530.00 ",Â -33.3%,"$43,978.00 ",118.40%,"$66,393.00 ",32.30%,"$2,499.00 ",Â -92.1%,"$24,933.00 ",66.00%,"$68,303.00 ",N,"$11,808.00 ",5.00%,"$25,449.00 ",14.30%,"$85,221.00 ",57.20%,"$29,778.00 ",Â -19.6%,"$25,131.00 ",52.60%,"$65,828.00 ",N,"$126,924.00 ",N,"$17,333.00 ",39.10%,20.19%,18.00%,19.67%,1740.86,1086.46,N,N
1840019826,Federal Way,Washington,WA,King,53033,47.3091,-122.3358,96289,1667,98023 98001 98003 98063 98093,23.70%,29.00%,9.00%,68.10%,50.60%,29.10%,52%,38%,213.274,28922609,87156565,12,76,61.6,31.2,36.2,None,0.059985128,None,None,None,None,"$64,263.00 ",30.40%,"$41,274.00 ",17.00%,"$31,011.00 ",38.10%,"$64,268.00 ",23.30%,"$48,661.00 ",34.40%,"$39,603.00 ",55.90%,"$63,090.00 ",74.10%,"$33,794.00 ",Â -0.4%,"$25,989.00 ",45.40%,"$88,936.00 ",105.80%,"$35,454.00 ",15.20%,"$32,945.00 ",82.10%,"$71,291.00 ",85.90%,"$58,329.00 ",65.70%,"$17,726.00 ",43.30%,"$45,728.00 ",Â -11.0%,"$31,881.00 ",Â -2.4%,"$30,853.00 ",65.70%,"$74,128.00 ",81.00%,"$50,835.00 ",96.60%,"$15,715.00 ",25.80%,"$76,836.00 ",N,"$69,557.00 ",130.80%,"$22,290.00 ",86.20%,19.00%,18.57%,21.07%,1379.37,960.01,1244.39,N
1840020404,Hesperia,California,CA,San Bernardino,6071,34.3975,-117.3147,95750,508,92345 92344 92340,23.70%,14.80%,5.80%,74.30%,64.70%,18.50%,69%,40%,453.118,110674673,82279482,17,75.9,10.6,24.8,15.2,None,0.060364781,None,None,None,None,"$50,271.00 ",25.00%,"$32,073.00 ",53.20%,"$18,948.00 ",22.30%,"$46,745.00 ",13.40%,"$29,249.00 ",42.50%,"$18,378.00 ",10.20%,"$55,064.00 ",38.80%,"$23,585.00 ",Â -16.8%,"$39,752.00 ",N,"$75,087.00 ",118.20%,"$75,275.00 ",N,"$26,513.00 ",79.30%,"$50,257.00 ",42.70%,"$28,269.00 ",35.40%,"$16,803.00 ",51.70%,"$79,319.00 ",N,"$115,677.00 ",N,"$24,381.00 ",43.50%,"$51,433.00 ",44.40%,"$57,891.00 ",131.60%,"$13,443.00 ",28.00%,"$76,063.00 ",N,"$78,340.00 ",N,"$17,938.00 ",54.40%,19.44%,19.67%,22.33%,1019.56,698.79,3904.75,872.14
1840000467,Brockton,Massachusetts,MA,Plymouth,25023,42.0821,-71.0242,95708,1732,02301 02302 02303 02304 02305,43.40%,16.60%,3.10%,25.00%,17.50%,32.60%,14%,43%,879.901,14202265,3992900,15.4,68.3,62.1,24.4,50.6,17.20%,0.081126244,8.90%,71.3,588.5,13.9,"$60,250.00 ",52.50%,"$40,532.00 ",80.80%,"$27,572.00 ",60.60%,"$60,012.00 ",45.30%,"$46,436.00 ",100.60%,"$31,911.00 ",60.50%,"$60,646.00 ",65.50%,"$32,324.00 ",38.90%,"$25,633.00 ",81.10%,"$79,581.00 ",61.00%,"$28,678.00 ",Â -22.4%,"$23,478.00 ",60.30%,"$30,647.00 ",7.70%,"$8,105.00 ",Â -49.1%,"$20,928.00 ",94.00%,"$41,330.00 ",N,"$12,358.00 ",Â +118.1%,"$26,568.00 ",N,"$38,377.00 ",9.50%,"$18,116.00 ",Â -18.3%,"$22,899.00 ",73.10%,"$80,087.00 ",N,"$26,909.00 ",111.30%,"$25,530.00 ",N,20.19%,23.67%,26.33%,6428.96,4605.09,4285.65,1170.07
1840019240,Compton,California,CA,Los Angeles,6037,33.893,-118.2275,95605,3680,90220 90221 90222 90223,61.50%,8.50%,2.20%,41.80%,36.90%,31.80%,38%,53%,453.118,110674673,82279482,16.8,54,74.5,22.3,64.7,7.80%,0.033188954,1.70%,62.57,231.3,10.9,"$62,200.00 ",95.50%,"$28,801.00 ",69.00%,"$18,638.00 ",79.40%,"$58,968.00 ",81.60%,"$22,861.00 ",26.40%,"$14,074.00 ",71.30%,"$54,828.00 ",72.00%,"$29,056.00 ",77.10%,"$26,841.00 ",91.40%,"$63,950.00 ",N,"$62,116.00 ",N,"$26,273.00 ",103.00%,"$64,838.00 ",103.50%,"$29,092.00 ",45.50%,"$16,012.00 ",105.50%,"$79,598.00 ",N,"$62,683.00 ",N,"$28,952.00 ",N,"$125,182.00 ",N,"$51,963.00 ",N,"$16,312.00 ",52.60%,"$70,288.00 ",N,"$67,536.00 ",N,"$17,962.00 ",134.10%,19.44%,19.67%,22.33%,1467.73,1030.86,2974.69,330.57
1840010496,Fishers,Indiana,IN,Hamilton,18057,39.9589,-85.9661,95310,1037,46038 46040 46256 46037 46085,6.20%,64.20%,1.40%,24.40%,22.00%,7.30%,24%,43%,1549.45,82568218,7388006,8,90.2,25,32.1,17.5,None,0.052705582,None,None,None,None,"$111,176.00 ",47.00%,"$60,570.00 ",26.60%,"$49,834.00 ",56.30%,"$111,923.00 ",48.00%,"$61,021.00 ",27.20%,"$52,494.00 ",62.90%,"$130,343.00 ",65.20%,"$22,689.00 ",Â -50.0%,"$46,535.00 ",37.10%,"$93,374.00 ",19.30%,"$120,208.00 ",101.40%,"$32,962.00 ",11.10%,"$63,673.00 ",Â -11.7%,"$74,655.00 ",130.50%,"$55,946.00 ",106.10%,"$173,194.00 ",71.80%,N,N,"$46,347.00 ",Â -11.9%,"$90,915.00 ",37.40%,"$65,983.00 ",N,"$26,878.00 ",65.50%,"$54,712.00 ",N,N,N,"$21,099.00 ",16.60%,19.81%,19.33%,20.00%,1669.28,935.5,7774.1,1988.2
1840016000,Sunrise,Florida,FL,Broward,12011,26.1547,-80.2997,95166,2270,33322 33323 33326 33351 33313 33307 33345,39.50%,26.40%,4.60%,28.50%,15.90%,44.00%,18%,37%,842.169,238451609,12328825,13.7,67.9,37.8,24.9,36.9,33.20%,0.089153454,15.70%,80.05,NA,8.9,"$53,321.00 ",30.10%,"$30,347.00 ",25.70%,"$29,688.00 ",58.60%,"$60,245.00 ",47.20%,"$31,648.00 ",38.10%,"$33,214.00 ",62.10%,"$46,178.00 ",13.70%,"$24,859.00 ",Â -16.8%,"$23,561.00 ",60.70%,"$97,590.00 ",98.20%,"$59,026.00 ",66.90%,"$38,709.00 ",146.00%,"$46,527.00 ",9.20%,"$29,304.00 ",6.00%,"$28,084.00 ",67.40%,"$35,585.00 ",N,"$2,934.00 ",Â -80.4%,"$35,298.00 ",N,"$53,671.00 ",30.10%,"$53,846.00 ",72.30%,"$20,329.00 ",25.00%,"$59,010.00 ",N,"$28,430.00 ",Â -19.3%,"$28,911.00 ",129.50%,19.81%,20.33%,22.33%,2965.8,3014.4,5423.47,5245.19
1840014741,Roswell,Georgia,GA,Fulton,13121,34.0391,-84.3513,94763,898,30076 30075 30077,12.80%,61.30%,3.30%,57.30%,29.40%,19.30%,41%,66%,723.513,105671813,13921563,9.1,83.9,24.8,33.8,22,16.30%,0.025290202,11.60%,55.35,263.2,15.4,"$109,805.00 ",53.10%,"$72,515.00 ",56.70%,"$59,709.00 ",65.80%,"$113,414.00 ",46.60%,"$76,966.00 ",62.70%,"$66,622.00 ",68.80%,"$81,748.00 ",57.80%,"$32,404.00 ",Â -17.7%,"$39,464.00 ",62.80%,"$140,181.00 ",147.30%,"$86,123.00 ",50.40%,"$69,768.00 ",N,"$65,302.00 ",31.50%,"$58,354.00 ",5.60%,"$30,857.00 ",110.70%,"$92,229.00 ",N,"$120,672.00 ",N,"$54,904.00 ",N,"$212,580.00 ",N,"$32,750.00 ",Â -10.0%,"$32,600.00 ",80.70%,"$72,750.00 ",N,"$73,016.00 ",13.60%,"$15,304.00 ",50.90%,22.41%,23.33%,22.67%,1446.94,1281.82,504.76,544.7
1840022903,Menifee,California,CA,Riverside,6065,33.6909,-117.1849,94756,787,92587 92586 92585 92584 92564,25.90%,20.90%,6.00%,94.20%,60.30%,14.10%,45%,44%,453.118,110674673,82279482,13.7,78.3,27.8,28.6,15.9,15.10%,0.09247869,15.70%,68.51,999.1,20,"$77,033.00 ",79.60%,"$34,872.00 ",38.30%,"$29,773.00 ",59.30%,"$74,929.00 ",66.70%,"$31,741.00 ",23.40%,"$29,687.00 ",34.90%,"$107,328.00 ",N,"$83,894.00 ",N,"$53,883.00 ",N,"$97,961.00 ",92.40%,"$54,775.00 ",N,"$35,146.00 ",89.10%,"$72,884.00 ",99.90%,"$40,686.00 ",83.90%,"$21,640.00 ",101.90%,"$33,710.00 ",Â -17.8%,"$58,999.00 ",N,"$20,287.00 ",38.90%,"$113,192.00 ",N,"$55,052.00 ",132.60%,"$19,146.00 ",67.10%,"$60,321.00 ",N,"$35,872.00 ",64.20%,"$22,990.00 ",122.60%,19.44%,19.67%,22.33%,990.75,831.65,401.66,854.85
1840015142,Plantation,Florida,FL,Broward,12011,26.126,-80.2617,94580,1685,33322 33323 33324 33325 33317 33313 33318 33329 33337 33388,28.30%,39.80%,3.30%,47.30%,35.70%,27.90%,28%,37%,842.169,238451609,12328825,11.7,80.9,54,28.5,29.4,4.80%,0.061989358,5.30%,76.15,210.1,5.5,"$71,977.00 ",33.90%,"$51,796.00 ",47.60%,"$37,207.00 ",31.70%,"$73,434.00 ",29.90%,"$51,992.00 ",45.70%,"$43,446.00 ",40.70%,"$62,001.00 ",43.30%,"$46,473.00 ",56.10%,"$25,457.00 ",32.30%,"$68,571.00 ",42.30%,"$66,481.00 ",N,"$27,281.00 ",33.10%,"$82,643.00 ",63.40%,"$52,173.00 ",37.70%,"$33,292.00 ",57.70%,"$58,625.00 ",90.40%,"$563,555.00 ",N,"$53,387.00 ",52.30%,"$95,648.00 ",131.70%,"$73,305.00 ",134.00%,"$28,428.00 ",79.60%,"$64,836.00 ",N,"$75,695.00 ",N,"$27,236.00 ",74.00%,19.81%,20.33%,22.33%,1732.58,1639.76,2295.53,2227.78
