City_ID,City_Name,State_Name,State_ID,County_Name,County_FIPS,Latitude,Longitude,Population_August_13_2021,Density_August_13_2021,Zips,State annual CO2 equivalent total output emission rate (lb/MWh) 2020,State annual total nonrenewables net generation (MWh) 2020,State annual total renewables net generation (MWh) 2020,Frequent Physical Distress in 2018 (Percent),alltransit_performance_score,AirQuality2020
1840008353,Montgomery,Alabama,AL,Montgomery,1101,32.3473,-86.2666,254634,479,36064 36112 36113 36110 36111 36117 36115 36116 36108 36105 36104 36106 36109 36107 36101 36114 36118 36120 36121 36123 36124 36125 36130 36131 36132 36135 36140 36141 36142 36177 36191,721.058,119834631,17007402,15.3,2.3,6.7
1840021947,Gilbert,Arizona,AZ,Maricopa,4013,33.3101,-111.7463,254114,1432,85233 85234 85297 85296 85295 85298 85236 85244 85299,736.979,96114769,13190288,9.8,2.4,8.3
1840020563,Glendale,Arizona,AZ,Maricopa,4013,33.5791,-112.2311,252381,1582,85301 85303 85302 85304 85306 85308 85355 85305 85307 85309 85310 85311 85312 85318,736.979,96114769,13190288,14.7,5.6,8.3
1840020363,North Las Vegas,Nevada,NV,Clark,32003,36.288,-115.0901,251974,992,89032 89031 89030 89086 89084 89085 89081 89115 89033 89087,716.623,28728879,11606341,14.9,4.8,5.1
1840003874,Chesapeake,Virginia,VA,Chesapeake,51550,36.6778,-76.3024,244835,279,23325 23324 23323 23322 23321 23320 23326 23327 23328,644.845,96500538,6299319,11.4,2,6
1840003869,Norfolk,Virginia,VA,Norfolk,51710,36.8945,-76.259,242742,1759,23509 23508 23507 23504 23503 23502 23505 23518 23510 23513 23517 23551 23523 23511 23501 23506 23514 23515 23519 23529 23541,644.845,96500538,6299319,11.9,6.1,6.1
1840020292,Fremont,California,CA,Alameda,6001,37.5265,-121.9852,241110,1201,94536 94538 94539 94555 94537,453.118,110674673,82279482,8.6,6.2,10.7
1840018481,Kennewick,Washington,WA,Benton,53005,46.1978,-119.1732,240735,1186,99337 99336 99338,213.274,28922609,87156565,14.5,5.3,103
1840020707,Garland,Texas,TX,Dallas,48113,32.91,-96.6305,239928,1623,75044 75041 75040 75043 75042 75046 75047 75049,857.519,369966928,103399309,13.2,4.8,8.9
1840019438,Irving,Texas,TX,Dallas,48113,32.8584,-96.9702,239798,1380,75063 75061 75060 75038 75039 75062 75014 75015 75016 75017 75059 75261 75326 75368,857.519,369966928,103399309,11.6,5.6,8.9
1840021639,Visalia,California,CA,Tulare,6107,36.3276,-119.3269,237386,1370,93277 93291 93292 93278 93279 93290,453.118,110674673,82279482,13.9,6.5,10.7
1840002984,Nashua,New Hampshire,NH,Hillsborough,33011,42.7491,-71.491,233917,1118,03062 03063 03060 03064 03061,247.895,13673378,2667595,11.1,3.5,5.9
1840015157,Hialeah,Florida,FL,Miami-Dade,12086,25.8696,-80.3046,233339,4174,33014 33016 33010 33012 33013 33018,842.169,238451609,12328825,17.9,6.9,7.9
1840013730,Evansville,Indiana,IN,Vanderburgh,18163,37.9881,-87.5341,230427,962,47708 47714 47715 47710 47711 47713 47701 47702 47703 47704 47705 47706 47716 47719 47722 47724 47728 47730 47731 47732 47733 47734 47735 47736 47737 47740 47747 47750,1549.45,82568218,7388006,15.2,3.6,9.1
1840019310,Avondale,Arizona,AZ,Maricopa,4013,33.3858,-112.3236,227289,750,85323 85392 85329,736.979,96114769,13190288,13.5,4.8,8.3
1840019743,Brownsville,Texas,TX,Cameron,48061,25.998,-97.4565,227239,533,78521 78520 78526 78575 78578,857.519,369966928,103399309,17.6,3.1,8
1840013947,Gulfport,Mississippi,MS,Harrison,28047,30.4271,-89.0703,220987,497,39501 39503 39507 39502 39505 39506,894.134,64651957,1847332,15.9,2.3,6.8
1840002400,Appleton,Wisconsin,WI,Outagamie,55087,44.2779,-88.3891,220570,1156,54914 54915 54913 54911 54912 54919,1192.01,55655306,5785231,11.7,3.9,7.4
1840021129,Tacoma,Washington,WA,Pierce,53053,47.2431,-122.4531,217827,1690,98422 98421 98402 98403 98404 98405 98408 98409 98406 98407 98465 98416 98418 98444 98401 98411 98412 98413 98415 98417 98419 98448 98471 98481 98490,213.274,28922609,87156565,13.5,6,8.7
1840021728,San Bernardino,California,CA,San Bernardino,6071,34.1417,-117.2946,215784,1341,92401 92407 92405 92408 92404 92411 92410 92346 92369 92403 92406 92413 92415 92418 92423 92427,453.118,110674673,82279482,18.4,6.7,8.2
1840019570,College Station,Texas,TX,Brazos,48041,30.5852,-96.296,215243,890,77845 77840 77841 77842 77843 77844 77881,857.519,369966928,103399309,8.3,1.6,8.3
1840003185,Kalamazoo,Michigan,MI,Kalamazoo,26077,42.2749,-85.5882,215193,1192,49001 49006 49007 49008 49074 49005 49019,938.031,96709974,9914747,13.8,4.7,7.6
1840021844,Thousand Oaks,California,CA,Ventura,6111,34.1914,-118.8755,215029,885,91320 91360 91361 91362 91319 91358 91359,453.118,110674673,82279482,11.1,2.5,10.7
1840003858,Roanoke,Virginia,VA,Roanoke,51770,37.2785,-79.958,214674,900,24014 24015 24016 24017 24011 24012 24013 24001 24002 24003 24004 24005 24006 24007 24008 24009 24010 24022 24023 24024 24025 24026 24027 24028 24029 24030 24031 24032 24033 24034 24035 24036 24037 24038 24040 24042 24043,644.845,96500538,6299319,14.9,4.7,6.2
1840020402,Fontana,California,CA,San Bernardino,6071,34.0968,-117.4599,214547,1923,92335 92336 92337 92331 92334 92402,453.118,110674673,82279482,14,5.5,8.2
1840020552,Moreno Valley,California,CA,Riverside,6065,33.9244,-117.2045,213055,1604,92551 92553 92555 92557 92552 92554 92556,453.118,110674673,82279482,13.6,4.4,10.6
1840000177,Fargo,North Dakota,ND,Cass,38017,46.8652,-96.8292,208675,967,58102 58104 58103 58105 58106 58107 58108 58109 58121 58122 58124 58125 58126,1388.14,26091656,16084768,9.1,4.1,6.4
1840002344,Green Bay,Wisconsin,WI,Brown,55009,44.515,-87.9896,207557,887,54311 54302 54304 54303 54301 54305 54306 54308,1192.01,55655306,5785231,13.5,4.4,7.3
1840019156,Amarillo,Texas,TX,Potter,48375,35.1988,-101.8311,205603,756,79121 79109 79101 79102 79103 79104 79106 79107 79118 79111 79110 79114 79116 79117 79120 79166 79168 79172 79174 79178 79189,857.519,369966928,103399309,13.7,2.3,8.8
1840000327,Portland,Maine,ME,Cumberland,23005,43.6773,-70.2715,203969,1185,04101 04102 04103 04108 04019 04109 04104 04112 04116 04122 04123 04124,228.179,2237749,7764122,10.3,6.1,5.9
1840021829,Santa Barbara,California,CA,Santa Barbara,6083,34.4285,-119.7202,202401,1808,93105 93101 93103 93109 93102 93106 93120 93121 93130 93140 93190,453.118,110674673,82279482,11.1,6.4,10.7
1840014022,Gainesville,Florida,FL,Alachua,12001,29.6804,-82.3458,202335,820,32609 32607 32612 32653 32608 32603 32601 32605 32604 32610 32611 32614 32627 32635,842.169,238451609,12328825,11.1,6.6,6.1
1840020654,Frisco,Texas,TX,Collin,48085,33.1555,-96.8215,200490,1136,75034 75035 75033 75036,857.519,369966928,103399309,8,0.1,8.9
1840003478,Yonkers,New York,NY,Westchester,36119,40.9466,-73.8674,200370,4295,10708 10703 10701 10705 10704 10707 10710 10702,416.695,91870655,37541300,12.7,8.9,7
1840020483,Glendale,California,CA,Los Angeles,6037,34.1818,-118.2468,199303,2525,91210 91214 91046 91201 91204 91208 91203 91202 91205 91207 91206 91020 91209 91221 91222 91225 91226,453.118,110674673,82279482,12.8,6.9,10.7
1840020578,Huntington Beach,California,CA,Orange,6059,33.696,-118.0025,199223,2848,92646 92647 92648 92649 90742 92605 92615,453.118,110674673,82279482,11.1,4.4,10.7
1840015072,Deltona,Florida,FL,Volusia,12127,28.905,-81.2137,198361,960,32725 32738 32739,842.169,238451609,12328825,14.6,2.3,8.1
1840007034,Aurora,Illinois,IL,Kane,17089,41.7637,-88.2901,197757,1696,60506 60504 60505 60502 60503 60519 60507 60568 60569 60572 60598 60599,556.444,156507019,16830687,11.6,3.4,8.1
1840021942,Tempe,Arizona,AZ,Maricopa,4013,33.3881,-111.9318,195805,1891,85281 85282 85283 85284 85280 85285 85287 85288,736.979,96114769,13190288,11,7.9,8.3
1840003834,Overland Park,Kansas,KS,Johnson,20091,38.887,-94.687,195494,1003,66214 66210 66211 66212 66213 66224 66221 66223 66209 66202 66207 66204 66062 66085 66201 66225 66276 66282 66283,804.193,30424312,24117519,8.3,2.5,7.8
1840020709,Grand Prairie,Texas,TX,Dallas,48113,32.6872,-97.0209,194543,1039,75052 75050 75051 75054 75053 75265,857.519,369966928,103399309,12.3,0.3,8.9
1840022140,Waco,Texas,TX,McLennan,48309,31.5598,-97.1881,192315,605,76798 76710 76711 76712 76708 76701 76707 76706 76704 76702 76703 76714 76797 76799,857.519,369966928,103399309,14.7,2.8,8.7
1840021632,Salinas,California,CA,Monterey,6053,36.6884,-121.6317,190972,2562,93901 93905 93906 93902 93915,453.118,110674673,82279482,15.3,5.3,10.7
1840004851,Waterbury,Connecticut,CT,New Haven,9009,41.5583,-73.0361,189614,1456,06708 06702 06704 06706 06705 06710 06701 06703 06720 06721 06722 06723 06724 06725 06726,529.766,39265173,1925399,15.8,5.6,7.9
1840014421,Clarksville,Tennessee,TN,Montgomery,47125,36.5695,-87.342,188746,618,42223 37043 37042 37040 37041 37044,571.407,66730539,13835471,13.3,1.2,8.1
1840000471,Cedar Rapids,Iowa,IA,Linn,19113,41.9665,-91.6782,188038,720,52404 52405 52402 52401 52411 52403 52406 52407 52408 52409 52410 52497 52498 52499,615.198,24199572,35437099,9.9,3.4,7.8
1840002648,Sioux Falls,South Dakota,SD,Minnehaha,46099,43.5397,-96.732,187239,907,57110 57104 57105 57106 57107 57103 57108 57197 57117 57101 57109 57186 57193,340.583,2758069,11388458,9.6,2.9,5.8
1840020410,Ontario,California,CA,San Bernardino,6071,34.0393,-117.6064,185010,1429,91762 91761 91764 91743 91758,453.118,110674673,82279482,14.4,5,10.7
1840000478,Erie,Pennsylvania,PA,Erie,42049,42.1168,-80.0733,184484,1926,16546 16510 16511 16508 16502 16507 16504 16503 16501 16512 16514 16522 16530 16534 16538 16541 16544 16550 16553,697.527,221360618,8774335,15.7,4.9,6.5
1840021189,Vancouver,Washington,WA,Clark,53011,45.6366,-122.5967,184463,1461,98684 98664 98665 98660 98661 98662 98663 98682 98683 98687,213.274,28922609,87156565,12.9,5.4,10.7
1840020041,Nampa,Idaho,ID,Canyon,16027,43.5845,-116.5631,184428,1167,83651 83686 83687,213.396,4229986,13444585,13.4,1.9,7.8
1840013468,Gastonia,North Carolina,NC,Gaston,37071,35.2494,-81.1853,182581,577,28054 28056 28052,648.445,105124842,19209423,14.9,2.2,4.8
1840014236,Fort Lauderdale,Florida,FL,Broward,12011,26.1412,-80.1464,182437,2036,33301 33304 33305 33306 33308 33309 33334 33316 33315 33312 33311 33320 33336 33338 33339 33340 33346 33348 33394,842.169,238451609,12328825,13.8,6.7,7
1840014495,Murfreesboro,Tennessee,TN,Rutherford,47149,35.8492,-86.4119,179951,919,37132 37130 37129 37128 37127 37131 37133,571.407,66730539,13835471,12.3,2,6
1840014479,High Point,North Carolina,NC,Guilford,37081,35.9907,-79.9938,179913,777,27282 27235 27262 27263 27265 27260 27261 27264 27268,648.445,105124842,19209423,13.7,2.9,8
1840003862,Newport News,Virginia,VA,Newport News,51700,37.1051,-76.5185,179225,1002,23601 23603 23608 23604 23605 23606 23607 23602 23609 23612 23628 23630,644.845,96500538,6299319,12.4,4.7,6.1
1840020411,Rancho Cucamonga,California,CA,San Bernardino,6071,34.1248,-117.5666,177603,1709,91730 91701 91739 91737 91729,453.118,110674673,82279482,11.6,5.1,10.7
1840020550,Hemet,California,CA,Riverside,6065,33.7341,-116.9969,177253,1125,92545 92543 92546,453.118,110674673,82279482,17.4,3.9,10.6
1840004837,Danbury,Connecticut,CT,Fairfield,9001,41.4016,-73.471,176030,779,06810 06811 06813,529.766,39265173,1925399,11.5,4,7.9
1840020567,Peoria,Arizona,AZ,Maricopa,4013,33.7844,-112.2989,175961,386,85381 85383 85382 85373 85345 85342 85380 85385,736.979,96114769,13190288,12.3,1.8,8
1840020623,Oceanside,California,CA,San Diego,6073,33.2247,-117.3083,175742,1644,92054 92057 92058 92056 92049 92051 92052 92068,453.118,110674673,82279482,13,5.9,10.7
1840020245,Elk Grove,California,CA,Sacramento,6067,38.416,-121.3842,174775,1605,95757 95758 95624 95759,453.118,110674673,82279482,10.7,3.9,11.5
1840015141,Pembroke Pines,Florida,FL,Broward,12011,26.0128,-80.3382,173591,2051,33029 33028 33024 33026 33023 33027 33025 33084,842.169,238451609,12328825,12.4,3.5,7.9
1840021499,Vallejo,California,CA,Solano,6095,38.1133,-122.2358,173256,1524,94592 94590 94591 94589,453.118,110674673,82279482,13.2,5,10.7
1840020577,Garden Grove,California,CA,Orange,6059,33.7787,-117.9601,171644,3690,92844 92843 92840 92841 92845 92842 92846,453.118,110674673,82279482,13.6,5.5,12
1840020076,Medford,Oregon,OR,Jackson,41029,42.3372,-122.8537,170876,1243,97504 97501,341.611,20652012,42972770,16.2,4,10.2
1840016196,Cary,North Carolina,NC,Wake,37183,35.782,-78.8191,170282,1119,27560 27511 27518 27519 27513 27512,648.445,105124842,19209423,8.4,3,6.4
1840019305,Corona,California,CA,Riverside,6065,33.8616,-117.5649,169868,1640,92882 92880 92881 92879 92877 92878,453.118,110674673,82279482,11.8,2.5,10.7
1840002983,Manchester,New Hampshire,NH,Hillsborough,33011,42.9848,-71.4447,162877,1315,03109 03104 03101 03103 03102 03105 03108 03111,247.895,13673378,2667595,12.2,3,5.9
1840007239,Champaign,Illinois,IL,Champaign,17019,40.1144,-88.2735,159443,1503,61822 61820 61821 61824 61825 61826,556.444,156507019,16830687,10.1,7.9,8.2
1840003837,Alexandria,Virginia,VA,Alexandria,51510,38.8185,-77.0861,159428,4121,22302 22301 22304 22305 22311 22314 20598 22320 22331 22332 22333 22334,644.845,96500538,6299319,8.9,8.6,6.3
1840020293,Hayward,California,CA,Alameda,6001,37.6328,-122.0772,159203,1349,94541 94542 94545 94544 94540 94543 94557,453.118,110674673,82279482,11.7,7.4,10.5
1840009517,Springfield,Illinois,IL,Sangamon,17167,39.771,-89.6538,158509,723,62711 62712 62702 62703 62701 62707 62704 62705 62706 62715 62716 62719 62722 62726 62736 62739 62756 62757 62761 62762 62763 62764 62765 62766 62767 62769 62776 62777 62781 62786 62796,556.444,156507019,16830687,13.2,4.2,7.1
1840020198,Lakewood,Colorado,CO,Jefferson,8059,39.6977,-105.1168,157935,1416,80465 80232 80235 80214 80215 80227 80226 80228 80201 80225,1219.24,37218614,16573573,10.4,6.4,6.8
1840008354,Lafayette,Indiana,IN,Tippecanoe,18157,40.399,-86.8594,157820,942,47909 47905 47904 47901 47902 47903,1549.45,82568218,7388006,12.7,5.4,9.1
1840015039,Lake Charles,Louisiana,LA,Calcasieu,22019,30.2012,-93.2122,156181,674,70605 70607 70601 70615 70602 70606 70609 70612 70616 70629,761.738,97195892,3358812,15.2,2.1,7.5
1840020794,Odessa,Texas,TX,Ector,48135,31.8831,-102.3406,155998,1052,79761 79762 79763 79765 79768 79769,857.519,369966928,103399309,12.9,2.5,8.9
1840005563,Tuscaloosa,Alabama,AL,Tuscaloosa,1125,33.2348,-87.5267,155499,631,35475 35476 35405 35404 35406 35401 35403 35407 35486 35487,721.058,119834631,17007402,12.9,1.8,6.5
1840015800,Warner Robins,Georgia,GA,Houston,13153,32.597,-83.6529,155140,805,31088 31005 31093 31099,723.513,105671813,13921563,13.1,0,8.7
1840020502,Palmdale,California,CA,Los Angeles,6037,34.5944,-118.1057,155079,564,93552 93550 93591 93551 93590 93599,453.118,110674673,82279482,14.9,0.3,10.7
1840015144,Hollywood,Florida,FL,Broward,12011,26.0294,-80.1679,154817,2192,33019 33024 33023 33021 33020 33004 33316 33312 33022 33081 33082 33302,842.169,238451609,12328825,14.3,6,7.9
1840020792,Midland,Texas,TX,Midland,48329,32.0249,-102.1137,154793,758,79701 79706 79707 79705 79703 79702 79708 79711,857.519,369966928,103399309,11.6,2.6,8.9
1840043455,Macon,Georgia,GA,Bibb,13021,32.8065,-83.6974,153159,237,31206 31052 31210 31211 31213 31216 31217 31207 31204 31201 31220 31202 31203 31205 31208 31209 31221 31294 31295 31296 31297,723.513,105671813,13921563,15.7,2.1,7.8
1840001626,Kansas City,Kansas,KS,Wyandotte,20209,39.1234,-94.7443,152960,473,66101 66102 66103 66104 66105 66106 66109 66115 66112 66111 66118 66110 66117 66119 66160,804.193,30424312,24117519,16.2,3.6,7.8
1840021573,Sunnyvale,California,CA,Santa Clara,6085,37.3836,-122.0256,152703,2676,95002 94089 94085 94086 94087 94088,453.118,110674673,82279482,8.6,7.2,10.5
1840020507,Pomona,California,CA,Los Angeles,6037,34.0585,-117.7626,151691,2548,91766 91767 91768 91769,453.118,110674673,82279482,14.3,6,10.7
1840020620,Escondido,California,CA,San Diego,6073,33.1347,-117.0722,151625,1568,92029 92025 92026 92027 92030 92033 92046,453.118,110674673,82279482,14.4,5.2,10.7
1840020930,Pasadena,Texas,TX,Harris,48201,29.6583,-95.1499,151227,1339,77058 77059 77586 77506 77507 77504 77505 77502 77503 77258 77501 77508,857.519,369966928,103399309,14.3,0.1,8.7
1840003219,New Bedford,Massachusetts,MA,Bristol,25005,41.6697,-70.9428,149910,1840,02740 02744 02745 02746 02741 02742,879.901,14202265,3992900,17,3.7,6.3
1840020253,Fairfield,California,CA,Solano,6095,38.2592,-122.0324,148683,1097,94585 94533 94534 94535,453.118,110674673,82279482,12.4,4.1,10.7
1840008143,Naperville,Illinois,IL,DuPage,17043,41.7483,-88.1657,148449,1476,60540 60563 60564 60565 60567,556.444,156507019,16830687,7.9,3.5,8.1
1840018417,Bellevue,Washington,WA,King,53033,47.5951,-122.1535,148164,1709,98004 98005 98006 98007 98008 98009 98015,213.274,28922609,87156565,8.2,6.3,9.1
1840001621,Topeka,Kansas,KS,Shawnee,20177,39.0346,-95.6955,147458,787,66621 66622 66609 66608 66607 66606 66605 66604 66603 66611 66612 66614 66616 66601 66624 66625 66626 66629 66636 66647 66667 66675 66683 66699,804.193,30424312,24117519,13,3.4,7.8
1840008192,Joliet,Illinois,IL,Will,17197,41.5189,-88.1499,147344,886,60421 60586 60432 60433 60431 60436 60435 60434,556.444,156507019,16830687,12.2,3.1,8.1
1840019612,Beaumont,Texas,TX,Jefferson,48245,30.0849,-94.1451,146091,547,77708 77705 77706 77707 77701 77702 77703 77713 77704 77710 77720 77725 77726,857.519,369966928,103399309,14.1,3.2,8.3
1840000838,Paterson,New Jersey,NJ,Passaic,34031,40.9147,-74.1624,145233,6665,07524 07522 07514 07513 07505 07502 07504 07501 07503 07507 07509 07510 07533 07543 07544,492.293,58578058,2528400,17.8,7.4,7.6
1840020313,Merced,California,CA,Merced,6047,37.3057,-120.4778,145149,1390,95348 95340 95341 95343,453.118,110674673,82279482,16.6,4.7,10.7
1840020255,Pueblo,Colorado,CO,Pueblo,8101,38.2705,-104.6112,143932,789,81004 81005 81003 81001 81008 81002 81010 81011 81012,1219.24,37218614,16573573,15,3.3,7.4
1840022076,Tyler,Texas,TX,Smith,48423,32.3184,-95.3062,143796,718,75709 75702 75703 75701 75710 75712 75713 75798 75799,857.519,369966928,103399309,13.7,2.2,8.7
1840021873,Torrance,California,CA,Los Angeles,6037,33.8346,-118.3417,143592,2701,90277 90501 90503 90505 90504 90507 90508 90509 90510,453.118,110674673,82279482,9.8,6.1,10.7
1840021998,Yuma,Arizona,AZ,Yuma,4027,32.5992,-114.5488,142847,313,85365 85364 85369,736.979,96114769,13190288,14.2,2.8,6
1840021941,Surprise,Arizona,AZ,Maricopa,4013,33.68,-112.4524,141664,506,85361 85379 85388 85387 85374 85375 85378,736.979,96114769,13190288,12.7,0,8.3
1840007391,Columbia,Missouri,MO,Boone,29019,38.9478,-92.3256,141645,725,65202 65203 65201 65215 65211 65216 65217 65218 65299,1618.42,66442664,5428458,10.5,3.5,7.9
1840029463,Athens,Georgia,GA,Clarke,13059,33.9508,-83.3689,141532,421,30622 30601 30602 30605 30606 30607 30609 30683 30603 30608 30612,723.513,105671813,13921563,11.8,3.7,6.1
1840020233,Roseville,California,CA,Placer,6061,38.7703,-121.3196,141500,1239,95661 95747 95678,453.118,110674673,82279482,11.3,3.2,11.5
1840021422,Thornton,Colorado,CO,Adams,8001,39.9197,-104.9438,141464,1521,80260 80233 80241 80602 80640 80023 80229 80614,1219.24,37218614,16573573,10.5,3.8,6.8
1840015137,Miramar,Florida,FL,Broward,12011,25.9773,-80.3351,141191,1889,33029 33023 33027 33025,842.169,238451609,12328825,11.7,4,7.9
1840020505,Pasadena,California,CA,Los Angeles,6037,34.1597,-118.139,141029,2371,91101 91106 91107 91105 91103 91104 91102 91109 91110 91114 91115 91116 91117 91121 91123 91124 91125 91126 91129 91182 91184 91188 91189 91199,453.118,110674673,82279482,11.2,8.3,10.7
1840020713,Mesquite,Texas,TX,Dallas,48113,32.7623,-96.5889,140937,1151,75149 75150 75181 75185 75187,857.519,369966928,103399309,13.3,0.6,8.9
1840021830,Santa Maria,California,CA,Santa Barbara,6083,34.9334,-120.4432,140545,1815,93454 93455 93458,453.118,110674673,82279482,15.2,4.3,7.9
1840003833,Olathe,Kansas,KS,Johnson,20091,38.8832,-94.8198,140545,880,66062 66061 66051 66063,804.193,30424312,24117519,8.8,1.4,10.7
1840019436,Carrollton,Texas,TX,Dallas,48113,32.989,-96.8999,139248,1466,75007 75006 75010 75011,857.519,369966928,103399309,11,3.9,8.9
1840006196,Charleston,West Virginia,WV,Kanawha,54039,38.3484,-81.6323,138706,570,25305 25304 25303 25302 25301 25311 25312 25314 25317 25321 25322 25323 25324 25325 25326 25327 25328 25329 25330 25331 25332 25333 25334 25335 25336 25337 25338 25339 25350 25364 25375 25387 25392 25396,1924.73,53165248,3496285,15.8,2.7,7
1840020582,Orange,California,CA,Orange,6059,33.8038,-117.8218,138669,2086,92868 92869 92866 92867 92865 92856 92857 92863 92864,453.118,110674673,82279482,11.7,5.1,10.7
1840020576,Fullerton,California,CA,Orange,6059,33.8841,-117.9279,138632,2386,92833 92831 92835 92832 92834 92836 92837 92838,453.118,110674673,82279482,11.5,4.8,12
1840020149,Greeley,Colorado,CO,Weld,8123,40.4151,-104.7706,137810,858,80634 80631 80632 80633 80638 80639,1219.24,37218614,16573573,11.9,3.3,8.7
1840020683,Las Cruces,New Mexico,NM,Doï¿½ï¿½ï,35013,32.3265,-106.7892,136254,519,88012 88011 88005 88007 88001 87654 88006 88013,1259.87,24755709,9250130,13,3,5.8
1840021389,West Valley City,Utah,UT,Salt Lake,49035,40.6889,-112.0115,135248,1472,84119 84120 84128 84118 84125 84126 84127 84129 84130 84131 84170,1565.76,32442621,4644687,13.1,7.1,7
1840003866,Hampton,Virginia,VA,Hampton,51650,37.0551,-76.363,134510,1009,23666 23651 23605 23669 23661 23663 23664 23665 23667 23668 23670 23681,644.845,96500538,6299319,13,4.8,6.1
1840002418,Warren,Michigan,MI,Macomb,26099,42.4934,-83.027,133943,1505,48093 48092 48091 48089 48088 48397,938.031,96709974,9914747,16,3.7,9.1
1840007207,Bloomington,Illinois,IL,McLean,17113,40.4757,-88.9703,133846,1100,61701 61705 61704 61709 61710 61791,556.444,156507019,16830687,10.6,4.7,8.2
1840015134,Coral Springs,Florida,FL,Broward,12011,26.2702,-80.2591,133759,2258,33071 33076 33065 33067 33075 33077,842.169,238451609,12328825,11.8,5,7.9
1840020879,Round Rock,Texas,TX,Williamson,48491,30.5254,-97.666,133372,1421,78681 78664 78665 78682 78683,857.519,369966928,103399309,9.5,1.4,8
1840021154,Yakima,Washington,WA,Yakima,53077,46.5923,-120.5496,133191,1300,98901 98903 98902 98908 98904 98907,213.274,28922609,87156565,16.6,4.8,12.3
1840003094,Sterling Heights,Michigan,MI,Macomb,26099,42.5809,-83.0305,132438,1403,48310 48313 48312 48314 48311,938.031,96709974,9914747,13.9,2.3,7.8
1840018424,Kent,Washington,WA,King,53033,47.3887,-122.2129,132319,1513,98031 98030 98032 98042 98035 98064 98089,213.274,28922609,87156565,12.3,5.1,9.1
1840018346,Bellingham,Washington,WA,Whatcom,53073,48.7543,-122.4687,130641,1287,98229 98225 98226 98228,213.274,28922609,87156565,11.8,6,8.7
1840021571,Santa Clara,California,CA,Santa Clara,6085,37.3645,-121.968,130365,2761,95054 95050 95051 95053 95052 95055 95056,453.118,110674673,82279482,9,7,10.5
1840002493,Racine,Wisconsin,WI,Racine,55101,42.7274,-87.8135,130142,1915,53405 53404 53406 53403 53402 53401 53407 53408,1192.01,55655306,5785231,14.7,5.8,8.5
1840013407,Greenville,North Carolina,NC,Pitt,37147,35.5956,-77.3768,130118,1012,27834 27858 27833 27835 27836,648.445,105124842,19209423,11.2,2.3,4.8
1840004841,Stamford,Connecticut,CT,Fairfield,9001,41.1035,-73.5583,129638,1330,06906 06907 06905 06902 06903 06901 06904 06910 06911 06912 06913 06914 06926 06927,529.766,39265173,1925399,10,6.6,7.9
1840003613,Elizabeth,New Jersey,NJ,Union,34039,40.6657,-74.1912,129216,4049,07208 07202 07201 07206 07207,492.293,58578058,2528400,15.6,6.5,7.6
1840003855,Lynchburg,Virginia,VA,Lynchburg,51680,37.4003,-79.1909,126814,647,24504 24502 24503 24501 24505 24506 24513 24514,644.845,96500538,6299319,12.6,3.6,6.2
1840021843,Simi Valley,California,CA,Ventura,6111,34.2663,-118.749,126589,1167,93063 93065 93062 93094 93099,453.118,110674673,82279482,11.6,3.5,10.7
1840013456,Fort Smith,Arkansas,AR,Sebastian,5131,35.3493,-94.3695,125354,536,72901 72904 72908 72903 72923 72916 72905 72906 72913 72914 72917 72918 72919,951.287,48839978,5801281,17.6,2,8.2
1840003160,Kenosha,Wisconsin,WI,Kenosha,55059,42.5864,-87.8765,124972,1378,53144 53140 53142 53143 53141,1192.01,55655306,5785231,13,4.6,8
1840020451,Norman,Oklahoma,OK,Cleveland,40027,35.2335,-97.3471,124880,269,73019 73026 74857 73072 73071 73069 73068 73070,708.652,49722083,32575748,11.8,2.2,8.1
1840018774,Boulder,Colorado,CO,Boulder,8013,40.0249,-105.2523,124345,1551,80310 80304 80305 80302 80303 80301 80307 80309 80314,1219.24,37218614,16573573,7.8,7.3,8
1840019476,Abilene,Texas,TX,Taylor,48441,32.4543,-99.7384,123420,446,79605 79699 79603 79601 79607 79606 79602 79604 79608 79697 79698,857.519,369966928,103399309,13.1,2.3,8.9
1840020979,Pearland,Texas,TX,Brazoria,48039,29.5585,-95.3215,122460,981,77047 77089 77584 77581 77588,857.519,369966928,103399309,9.2,0.1,8.7
1840018914,Berkeley,California,CA,Alameda,6001,37.8723,-122.276,121363,4473,94708 94707 94705 94704 94703 94702 94709 94710 94720 94701 94712,453.118,110674673,82279482,9.3,8.8,10.5
1840020710,Richardson,Texas,TX,Dallas,48113,32.9717,-96.7093,121323,1639,75081 75080 75082 75045 75083 75085,857.519,369966928,103399309,9.6,6,8.9
1840020141,Redding,California,CA,Shasta,6089,40.5698,-122.365,121313,599,96002 96003 96001,453.118,110674673,82279482,14.4,2.8,11
1840018788,Arvada,Colorado,CO,Jefferson,8059,39.8321,-105.1511,121272,1207,80005 80004 80007 80003 80002 80403 80001 80006,1219.24,37218614,16573573,10.1,4.6,8
1840021559,St. George,Utah,UT,Washington,49053,37.077,-113.577,120899,449,84770 84790 84791,1565.76,32442621,4644687,12.5,2.3,7.6
1840018496,Billings,Montana,MT,Yellowstone,30111,45.7891,-108.5524,120728,948,59106 59105 59102 59101 59104 59107 59108 59115 59116 59117,912.637,9481171,13872119,11.9,3.7,6.6
