City_ID,City_Name,State_Name,State_ID,County_Name,County_FIPS,Latitude,Longitude,Population_August_13_2021,Density_August_13_2021,Zips,revenue_imputed_2017,payroll_imputed_2017,employees_imputed_2017,government_finances_expenditure_per_resident_in_2018,government_finances_revenue_per_resident_in_2018,government_finances_debt_per_resident_in_2018,government_finances_cash_and_securities_per_resident_in_2018,past_trade_dollars_2020,past_trade_tons_2020,future_trade_dollars_2030,future_trade_tons_2030,median_gross_rent_in_2019,cost_of_living_index_in_march_2019,percentage_of_residents_living_in_poverty_in_2019,unemployment_in_november_2020,broadband_connection_2019,park_access_2018,preventive_services_2018,walkability_2019,average_domestic_production_to_consumption_ratio_2020
1840020361,Henderson,Nevada,NV,Clark,32003,36.0133,-115.038,320189,1165,89044 89052 89002 89074 89015 89014 89011 89012 89009 89077,17.31%,15.34%,18.45%,1400.81,1560.72,1348.63,1322.89,93613.90652,93278.46046,112327.0636,106258.8956,"$1,388.00 ",98.6,7.20%,9.80%,81.3,52.6,35.6,29,3.118863686
1840005061,Huntsville,Alabama,AL,Madison,1089,34.6988,-86.6412,319249,361,35801 35803 35802 35805 35806 35741 35824 35763 35757 35756 35810 35811 35816 35896 35762 35804 35807 35809 35814 35815 35893 35894 35895 35897 35899,19.81%,17.33%,19.67%,5192.02,5022.53,11619.21,2433.31,308208.2221,375360.0095,363950.4192,413998.9279,$846.00 ,83.4,17.50%,3.80%,74.6,34.2,35.6,23.8,0.931252416
1840006009,Mobile,Alabama,AL,Mobile,1097,30.6783,-88.1162,315502,522,36606 36607 36604 36605 36602 36603 36608 36609 36688 36582 36615 36617 36611 36610 36619 36618 36695 36693 36571 36601 36628 36633 36640 36641 36644 36652 36660 36670 36675 36689 36691,19.81%,17.33%,19.67%,2361.07,2321.23,6123.39,969.99,308208.2221,375360.0095,363950.4192,413998.9279,$876.00 ,83.5,17.60%,6.90%,56,32.2,34.1,32.4,0.931252416
1840020151,Fort Collins,Colorado,CO,Larimer,8069,40.5478,-105.0656,312666,1149,80521 80528 80526 80524 80525 80523 80527 80553,20.93%,20.33%,20.67%,3587.18,2881.87,1682.05,3291.85,243183.2209,366942.9009,285433.3427,408070.2267,"$1,403.00 ",100.1,15.50%,5.00%,80.9,66.7,29.4,36.7,1.033550699
1840013411,Asheville,North Carolina,NC,Buncombe,37021,35.5704,-82.5536,312507,786,28806 28805 28804 28803 28801 28776 28810 28814 28815 28816,20.19%,20.00%,19.33%,2511.97,2433.07,4052.32,N,509711.1849,346858.0838,612074.5236,380329.0535,"$1,100.00 ",94.3,15.40%,6.40%,70.3,42.5,38.7,35.9,0.972757881
1840021864,Santa Clarita,California,CA,Los Angeles,6037,34.4175,-118.4964,312446,1162,91321 91351 91350 91355 91354 91387 91322 91382 91385 91386,19.44%,19.67%,22.33%,1017.92,916.3,579.18,1308,2556480.48,1299362.567,3334321.85,1486806.432,"$2,044.00 ",135.1,8.40%,9.40%,84.1,46.5,33.3,35,0.946299147
1840008940,St. Paul,Minnesota,MN,Ramsey,27123,44.9477,-93.104,308096,2288,55114 55117 55116 55119 55130 55101 55155 55102 55103 55106 55107 55104 55105 55108 55131 55133 55144 55145 55146 55164 55170,19.80%,16.07%,17.86%,2690.24,2362.8,18123.32,13838.1,410087.1744,551319.2859,482276.5035,598128.9857,"$1,001.00 ",113,15.90%,4.60%,70.3,98.3,36.3,59.8,1.314962129
1840018903,Antioch,California,CA,Contra Costa,6013,37.9789,-121.7958,302419,1466,94531 94509,19.44%,19.67%,22.33%,886.39,1002.37,583.34,1200.98,2556480.48,1299362.567,3334321.85,1486806.432,"$1,789.00 ",142.4,15.20%,10.30%,77.6,71.4,27.5,36.5,0.946299147
1840015108,Lakeland,Florida,FL,Polk,12105,28.0556,-81.9545,302284,654,33813 33803 33801 33805 33815 33811 33802 33804 33806,19.81%,20.33%,22.33%,5694.56,4920.41,17790.54,5367.18,742961.257,650746.2228,945766.0716,725010.3755,"$1,010.00 ",86.9,15.80%,7.20%,58.6,33.1,27.5,37,1.526919908
1840001383,Trenton,New Jersey,NJ,Mercer,34021,40.2236,-74.7641,290716,4238,08638 08611 08618 08629 08609 08608 08601 08603 08604 08605 08607 08625 08645 08646 08647 08666 08695,21.67%,19.00%,25.67%,6743.45,5055.04,6926.88,1157.6,747051.1129,398580.5142,937802.8649,452431.4428,"$1,002.00 ",110.4,31.40%,12.90%,50.2,88.4,26.5,70.2,1.1769662
1840009357,Lincoln,Nebraska,NE,Lancaster,31109,40.809,-96.6788,289490,1160,68528 68524 68526 68520 68521 68522 68516 68510 68512 68506 68507 68504 68505 68502 68503 68508 68509 68529 68542 68544 68583 68588,16.11%,15.33%,17.00%,2055.76,1507.09,9734.1,1975.45,171825.9824,295052.5574,200827.6584,330309.4426,$857.00 ,84.4,11.80%,2.80%,77.9,90.8,37,42.7,1.25499028
1840009904,Springfield,Missouri,MO,Greene,29077,37.1943,-93.2916,288090,786,65810 65802 65803 65804 65806 65807 65809 65805 65808 65814 65817 65890 65897 65898 65899,18.70%,17.00%,18.00%,3961.64,4580.52,10529.63,3753.67,318588.5207,321656.3353,376150.6113,359911.5615,$733.00 ,82.4,20.90%,3.60%,57,44.8,31.5,38.2,1.11957457
1840023385,Anchorage,Alaska,AK,Anchorage,2020,61.1508,-149.1091,288000,65,99518 99515 99517 99516 99513 99540 99567 99587 99508 99506 99507 99504 99505 99502 99503 99501 99577 99509 99511 99514 99520 99521 99522 99523 99524 99529 99530 99599,18.46%,16.33%,18.79%,6925.81,5925.8,13427.4,2465.35,93470.4323,110576.8086,111250.7907,121768.4092,"$1,230.00 ",102.9,10.10%,7.60%,76.2,70.9,29.5,27.8,0.777587999
1840020662,Plano,Texas,TX,Collin,48085,33.0502,-96.7487,287677,1549,75093 75023 75025 75024 75074 75075 75026 75086,22.41%,21.67%,23.00%,2255.81,1901.22,941.62,1301.22,3046091.314,2751153.523,3688404.143,2985396.038,"$1,453.00 ",95.8,7.50%,6.00%,87.2,75.2,30.1,39.5,1.211714355
1840019325,Irvine,California,CA,Orange,6059,33.6772,-117.7738,287401,1691,92617 92614 92612 92618 92620 92602 92603 92604 92606 92616 92619 92650 92697 92698,19.44%,19.67%,22.33%,1141.37,1234.19,14923.59,9412.07,2556480.48,1299362.567,3334321.85,1486806.432,"$2,480.00 ",89.3,13.80%,5.40%,86.1,78.2,37.5,42.5,0.946299147
1840007081,Davenport,Iowa,IA,Scott,19163,41.5563,-90.6052,285362,617,52802 52803 52801 52806 52807 52804 52805 52808 52809,17.59%,16.33%,17.33%,2393.9,1932.98,7041.72,1790.43,286193.0221,479969.003,333491.3893,537084.5751,$752.00 ,85.2,15.70%,4.90%,64.6,59.1,32.1,40.8,1.340303053
1840009132,Rockford,Illinois,IL,Winnebago,17201,42.2597,-89.0641,282762,873,61114 61109 61108 61104 61107 61101 61103 61102 61105 61106 61110 61125 61126,19.81%,19.33%,20.67%,2421.45,1921.52,1439.26,514.1,1232996.946,937301.4026,1528440.222,1044660.811,$824.00 ,84.1,23.80%,9.10%,61.9,59.7,28.3,41.7,0.958396966
1840002791,Newark,New Jersey,NJ,Essex,34013,40.7245,-74.1725,282011,4509,07103 07102 07105 07104 07107 07106 07108 07112 07114 07101 07175 07188 07191 07192 07193 07195 07198 07199,21.67%,19.00%,25.67%,4033.14,3356.11,5964.25,202.87,747051.1129,398580.5142,937802.8649,452431.4428,"$1,129.00 ",119.1,25.20%,16.90%,57.9,96.6,25.6,78.8,1.1769662
1840009241,South Bend,Indiana,IN,St. Joseph,18141,41.6767,-86.2696,280498,938,46601 46635 46628 46616 46614 46615 46613 46619 46617 46624 46626 46634 46660 46680 46699,19.81%,19.33%,20.00%,3727.6,2787.13,5040.32,2672.55,542187.151,492983.6147,647415.0509,559771.483,$846.00 ,84.4,26.00%,8.40%,58.9,62.6,24.2,42.6,1.007454115
1840015768,Shreveport,Louisiana,LA,Caddo,22017,32.4656,-93.7956,280062,672,71129 71101 71103 71104 71105 71106 71107 71108 71109 71119 71118 71102 71120 71130 71133 71134 71135 71136 71138 71148 71149 71151 71152 71153 71154 71156 71161 71162 71163 71164 71165 71166,22.41%,17.33%,19.00%,2226.15,2339.53,2205.96,2299.16,574441.8865,939656.4638,657561.1087,1071144.79,$830.00 ,84.6,26.20%,9.90%,52.6,26,22.3,31.5,1.107045197
1840015830,Savannah,Georgia,GA,Chatham,13051,32.0281,-81.1784,276295,536,31322 31409 31408 31401 31405 31404 31407 31406 31419 31415 31403 31412 31416 31418 31420 31421,22.41%,23.33%,22.67%,2919.55,2936.81,2365.77,3863.08,652538.717,467931.6371,805345.6033,524426.7743,N,N,19.40%,7.50%,64.5,45.6,25.3,43.4,0.966426789
1840019350,Chula Vista,California,CA,San Diego,6073,32.6281,-117.0145,274492,2134,91911 91910 91913 91915 91914 91902 91908 91909 91912 91921,19.44%,19.67%,22.33%,1198.66,1223.76,11842.86,3181.97,2556480.48,1299362.567,3334321.85,1486806.432,"$1,715.00 ",135.1,8.70%,8.10%,77.4,66.3,28.1,43.2,0.946299147
1840020007,Eugene,Oregon,OR,Lane,41039,44.0563,-123.1173,273439,1510,97405 97404 97401 97403 97402 97440,19.07%,22.00%,19.33%,4027.89,3676.98,4021.1,2984,202689.9843,201295.6984,248412.9847,224018.7232,"$1,099.00 ",98.5,17.30%,4.90%,76.5,87.4,28.5,44.7,0.876944476
1840000963,Canton,Ohio,OH,Stark,39151,40.8075,-81.3677,269418,1040,44714 44710 44702 44703 44706 44707 44704 44705 44708 44709 44711 44750 44799,20.93%,19.33%,18.00%,2017.55,2107.38,301.21,952.92,773260.7613,665203.1754,928597.8133,762629.9374,$636.00 ,89.1,31.90%,7.10%,60.1,72.1,26.8,47.8,0.992572692
1840020604,Lubbock,Texas,TX,Lubbock,48303,33.5659,-101.8878,267648,741,79406 79423 79424 79416 79412 79413 79410 79411 79414 79404 79407 79401 79403 79415 79402 79408 79409 79430 79452 79453 79457 79464 79490 79491 79493 79499,22.41%,21.67%,23.00%,2902.47,2546.72,10799.72,2530.46,3046091.314,2751153.523,3688404.143,2985396.038,$976.00 ,84.2,20.60%,6.30%,66.7,54.6,23.7,38.2,1.211714355
1840001185,Reading,Pennsylvania,PA,Berks,42011,40.34,-75.9267,267155,3466,19604 19601 19602 19611 19603 19612,18.70%,19.00%,21.33%,2564.94,1888.08,7883.25,1970.3,800388.0924,772553.2862,952286.1358,853636.6577,$833.00 ,94.5,24.70%,12.00%,52.5,98.4,23.4,75.4,0.971231136
1840021224,Salem,Oregon,OR,Marion,41047,44.9231,-123.0246,266804,1382,97302 97301 97306 97304 97317 97309 97310 97311 97312 97314,19.07%,22.00%,19.33%,2415.24,2129.16,4771.42,4546.58,202689.9843,201295.6984,248412.9847,224018.7232,"$1,060.00 ",95.6,13.70%,5.20%,72.4,70.3,26.7,41.8,0.876944476
1840015977,St. Petersburg,Florida,FL,Pinellas,12103,27.7931,-82.6652,265351,1656,33707 33702 33762 33713 33712 33711 33710 33716 33715 33714 33705 33701 33703 33704 33729 33731 33732 33733 33734 33742 33743 33747,19.81%,20.33%,22.33%,2203.19,1973.09,6251.11,3141.26,742961.257,650746.2228,945766.0716,725010.3755,"$1,178.00 ",95.7,10.60%,6.20%,74.5,71.8,30,43.7,1.526919908
1840015044,Lafayette,Louisiana,LA,Lafayette,22055,30.2084,-92.0323,264357,877,70508 70507 70506 70503 70501 70502 70504 70505 70509 70593 70596 70598,22.41%,17.33%,19.00%,5363.57,5099.19,7767.39,5327.68,574441.8865,939656.4638,657561.1087,1071144.79,$853.00 ,84.7,18.60%,6.90%,74.8,26.8,24.1,41.7,1.107045197
1840021002,Laredo,Texas,TX,Webb,48479,27.5629,-99.4875,262491,958,78046 78045 78043 78040 78041 78042,22.41%,21.67%,23.00%,2256.98,1844.3,3993.79,1269.07,3046091.314,2751153.523,3688404.143,2985396.038,$860.00 ,82.6,19.50%,9.10%,58.7,53.7,16.8,41.4,1.211714355
1840003600,Jersey City,New Jersey,NJ,Hudson,34017,40.7161,-74.0682,262075,6863,07310 07311 07302 07307 07306 07305 07304 07097 07303 07308 07395 07399,21.67%,19.00%,25.67%,2317.87,1749.35,3846.27,817.51,747051.1129,398580.5142,937802.8649,452431.4428,"$1,541.00 ",122.5,14.50%,10.30%,73.7,94.3,30.9,86.8,1.1769662
1840014559,Concord,North Carolina,NC,Cabarrus,37025,35.3933,-80.6366,261801,585,28025 28027 28026,20.19%,20.00%,19.33%,2562.3,2778.6,2347.69,7.36,509711.1849,346858.0838,612074.5236,380329.0535,"$1,082.00 ",91.8,6.30%,6.00%,77.9,10.3,36.8,17.8,0.972757881
1840014887,Columbus,Georgia,GA,Muscogee,13215,32.51,-84.8771,261445,349,31829 31820 31909 31904 31905 31906 31907 31901 31903 31808 31902 31908 31914 31917 31993 31995 31997 31998 31999,22.41%,23.33%,22.67%,N,N,N,N,652538.717,467931.6371,805345.6033,524426.7743,N,86.8,N,6.80%,64.6,30.8,29.6,26,0.966426789
1840019309,Chandler,Arizona,AZ,Maricopa,4013,33.2826,-111.8516,261165,1548,85248 85249 85226 85224 85225 85286 85246,23.46%,19.48%,20.52%,2556.26,1630.41,2891.78,2479.63,231988.3159,201266.6834,302066.71,228008.6214,"$1,374.00 ",95.8,6.70%,6.30%,83.7,61.1,30.5,34.6,0.855441115
1840020657,McKinney,Texas,TX,Collin,48085,33.2015,-96.6669,258277,1148,75069 75070 75071 75072,22.41%,21.67%,23.00%,2032.34,1828.35,4707.33,2551.59,3046091.314,2751153.523,3688404.143,2985396.038,"$1,468.00 ",95.7,7.70%,6.20%,80.9,48.7,28.3,26.5,1.211714355
1840021940,Scottsdale,Arizona,AZ,Maricopa,4013,33.6872,-111.8651,258069,541,85259 85258 85251 85250 85257 85255 85254 85266 85262 85260 85252 85261 85267 85271,23.46%,19.48%,20.52%,2265.24,2418.74,9669,2.64,231988.3159,201266.6834,302066.71,228008.6214,"$1,471.00 ",99.6,6.00%,5.70%,82,38.9,33.4,31.3,0.855441115
1840020854,Killeen,Texas,TX,Bell,48027,31.0754,-97.7296,258009,1073,76541 76543 76542 76549 76540 76547,22.41%,21.67%,23.00%,1382.54,1075.41,3334.69,495.11,3046091.314,2751153.523,3688404.143,2985396.038,$884.00 ,84.5,16.30%,9.00%,72.9,10.9,22.8,32.7,1.211714355
1840015913,Tallahassee,Florida,FL,Leon,12073,30.4551,-84.2526,257601,747,32311 32312 32399 32304 32303 32301 32309 32308 32302 32306 32307 32313 32314 32315 32316,19.81%,20.33%,22.33%,3614.93,3820.11,15091.88,4919.94,742961.257,650746.2228,945766.0716,725010.3755,"$1,024.00 ",89.6,27.40%,6.30%,77.9,43.4,31.8,32,1.526919908
1840009373,Peoria,Illinois,IL,Peoria,17143,40.752,-89.6153,256286,888,61625 61606 61615 61614 61605 61602 61603 61604 61601 61613 61629 61630 61634 61636 61637 61638 61639 61643 61651 61652 61653 61654 61655 61656,19.81%,19.33%,20.67%,2389.84,1717.23,3475.17,299.11,1232996.946,937301.4026,1528440.222,1044660.811,$759.00 ,82.7,17.90%,8.50%,63.3,55.5,29.7,39.4,0.958396966
1840015576,Wilmington,North Carolina,NC,New Hanover,37129,34.21,-77.8866,255616,929,28409 28401 28405 28403 28412 28402 28406 28408,20.19%,20.00%,19.33%,1189.24,1262.61,3293.08,N,509711.1849,346858.0838,612074.5236,380329.0535,"$1,092.00 ",95.1,20.30%,5.80%,73.2,30.6,39.3,34.8,0.972757881
1840008353,Montgomery,Alabama,AL,Montgomery,1101,32.3473,-86.2666,254634,479,36064 36112 36113 36110 36111 36117 36115 36116 36108 36105 36104 36106 36109 36107 36101 36114 36118 36120 36121 36123 36124 36125 36130 36131 36132 36135 36140 36141 36142 36177 36191,19.81%,17.33%,19.67%,2157.92,1732.39,3636.93,523.51,308208.2221,375360.0095,363950.4192,413998.9279,$875.00 ,84.3,16.10%,6.60%,66.5,21.9,29,26.1,0.931252416
1840021947,Gilbert,Arizona,AZ,Maricopa,4013,33.3101,-111.7463,254114,1432,85233 85234 85297 85296 85295 85298 85236 85244 85299,23.46%,19.48%,20.52%,1940.94,1400.83,3894.08,2448.88,231988.3159,201266.6834,302066.71,228008.6214,"$1,603.00 ",95.9,4.60%,5.30%,89,30,32.1,28.3,0.855441115
1840020563,Glendale,Arizona,AZ,Maricopa,4013,33.5791,-112.2311,252381,1582,85301 85303 85302 85304 85306 85308 85355 85305 85307 85309 85310 85311 85312 85318,23.46%,19.48%,20.52%,2196.4,1870.75,6374.15,1546.96,231988.3159,201266.6834,302066.71,228008.6214,"$1,057.00 ",94.9,18.90%,7.90%,65.6,74.4,26.1,40.2,0.855441115
1840020363,North Las Vegas,Nevada,NV,Clark,32003,36.288,-115.0901,251974,992,89032 89031 89030 89086 89084 89085 89081 89115 89033 89087,17.31%,15.34%,18.45%,1316.16,1606.47,3695.95,1398.25,93613.90652,93278.46046,112327.0636,106258.8956,"$1,276.00 ",97.8,10.20%,12.50%,72.8,62.1,29.7,33.1,3.118863686
1840003874,Chesapeake,Virginia,VA,Chesapeake,51550,36.6778,-76.3024,244835,279,23325 23324 23323 23322 23321 23320 23326 23327 23328,20.93%,18.33%,20.33%,5351.36,4475.38,4834.7,2742.36,370805.7698,301371.5812,455826.5398,341212.3394,"$1,225.00 ",96.5,8.00%,4.50%,72.4,37,36.9,21,0.82061586
1840003869,Norfolk,Virginia,VA,Norfolk,51710,36.8945,-76.259,242742,1759,23509 23508 23507 23504 23503 23502 23505 23518 23510 23513 23517 23551 23523 23511 23501 23506 23514 23515 23519 23529 23541,20.93%,18.33%,20.33%,6017.36,5327.7,15166.95,2448.09,370805.7698,301371.5812,455826.5398,341212.3394,"$1,021.00 ",96.5,17.90%,6.80%,64.5,73.9,35.6,45,0.82061586
1840020292,Fremont,California,CA,Alameda,6001,37.5265,-121.9852,241110,1201,94536 94538 94539 94555 94537,19.44%,19.67%,22.33%,1314.17,1227.61,4665.44,1540.88,2556480.48,1299362.567,3334321.85,1486806.432,"$2,569.00 ",156,3.40%,5.00%,88.2,68.7,34.9,48.3,0.946299147
1840018481,Kennewick,Washington,WA,Benton,53005,46.1978,-119.1732,240735,1186,99337 99336 99338,19.00%,18.57%,21.07%,1589.5,1226.81,2135.06,N,520935.3599,367683.4678,654965.7245,418813.0569,$960.00 ,94.1,13.20%,6.20%,71.1,55.4,31.7,33.8,0.898710251
1840020707,Garland,Texas,TX,Dallas,48113,32.91,-96.6305,239928,1623,75044 75041 75040 75043 75042 75046 75047 75049,22.41%,21.67%,23.00%,2714.41,2478.2,9232.76,1954.75,3046091.314,2751153.523,3688404.143,2985396.038,"$1,200.00 ",94.5,12.70%,7.00%,73.1,62.7,23.2,39.7,1.211714355
1840019438,Irving,Texas,TX,Dallas,48113,32.8584,-96.9702,239798,1380,75063 75061 75060 75038 75039 75062 75014 75015 75016 75017 75059 75261 75326 75368,22.41%,21.67%,23.00%,1707.33,1726.11,7661.58,1864,3046091.314,2751153.523,3688404.143,2985396.038,"$1,225.00 ",95.1,10.30%,7.30%,69,64.3,23.1,43.8,1.211714355
1840021639,Visalia,California,CA,Tulare,6107,36.3276,-119.3269,237386,1370,93277 93291 93292 93278 93279 93290,19.44%,19.67%,22.33%,1329.87,1725.64,438.56,1662.7,2556480.48,1299362.567,3334321.85,1486806.432,"$1,147.00 ",88.9,12.70%,7.50%,71.2,39.6,29.3,35.4,0.946299147
1840002984,Nashua,New Hampshire,NH,Hillsborough,33011,42.7491,-71.491,233917,1118,03062 03063 03060 03064 03061,23.15%,13.97%,19.83%,4317.79,4178.74,4239.09,2619.15,55889.63324,45195.88886,68387.32506,50129.49223,"$1,346.00 ",119.5,6.60%,4.30%,80.5,53.1,30,37.6,0.658197768
1840015157,Hialeah,Florida,FL,Miami-Dade,12086,25.8696,-80.3046,233339,4174,33014 33016 33010 33012 33013 33018,19.81%,20.33%,22.33%,1218.71,1149.82,1332.95,448.51,742961.257,650746.2228,945766.0716,725010.3755,"$1,263.00 ",112.5,21.30%,7.80%,57.2,67.7,20.4,68.7,1.526919908
1840013730,Evansville,Indiana,IN,Vanderburgh,18163,37.9881,-87.5341,230427,962,47708 47714 47715 47710 47711 47713 47701 47702 47703 47704 47705 47706 47716 47719 47722 47724 47728 47730 47731 47732 47733 47734 47735 47736 47737 47740 47747 47750,19.81%,19.33%,20.00%,2788.65,2189.37,13455.7,2239.01,542187.151,492983.6147,647415.0509,559771.483,$804.00 ,81.7,19.50%,5.70%,65.5,34.2,25.3,42.3,1.007454115
1840019310,Avondale,Arizona,AZ,Maricopa,4013,33.3858,-112.3236,227289,750,85323 85392 85329,23.46%,19.48%,20.52%,1396.39,1524.96,1366.32,2292.54,231988.3159,201266.6834,302066.71,228008.6214,"$1,300.00 ",94.4,10.10%,7.70%,71.2,20.9,24.5,28.5,0.855441115
1840019743,Brownsville,Texas,TX,Cameron,48061,25.998,-97.4565,227239,533,78521 78520 78526 78575 78578,22.41%,21.67%,23.00%,2324.38,2094.1,4939.23,2927.3,3046091.314,2751153.523,3688404.143,2985396.038,$794.00 ,78.9,25.80%,12.10%,35.5,29.7,18.7,38.6,1.211714355
1840013947,Gulfport,Mississippi,MS,Harrison,28047,30.4271,-89.0703,220987,497,39501 39503 39507 39502 39505 39506,22.41%,17.00%,19.67%,8620.61,8804.08,5061.18,2003.94,232005.1652,368819.5886,267401.495,429758.1887,$905.00 ,87,30.70%,7.30%,57.7,28.7,28.9,23.3,0.932021671
1840002400,Appleton,Wisconsin,WI,Outagamie,55087,44.2779,-88.3891,220570,1156,54914 54915 54913 54911 54912 54919,17.96%,18.33%,17.00%,2282.8,2154.47,5040.88,N,387654.2651,346168.527,454314.8287,380867.7449,$781.00 ,92.1,11.50%,3.70%,76.4,65.6,26.6,42.3,0.933829083
1840021129,Tacoma,Washington,WA,Pierce,53053,47.2431,-122.4531,217827,1690,98422 98421 98402 98403 98404 98405 98408 98409 98406 98407 98465 98416 98418 98444 98401 98411 98412 98413 98415 98417 98419 98448 98471 98481 98490,19.00%,18.57%,21.07%,6319.14,5298.52,19489.02,4270.57,520935.3599,367683.4678,654965.7245,418813.0569,"$1,273.00 ",114.5,12.60%,7.90%,69.4,68.9,30.3,52.8,0.898710251
1840021728,San Bernardino,California,CA,San Bernardino,6071,34.1417,-117.2946,215784,1341,92401 92407 92405 92408 92404 92411 92410 92346 92369 92403 92406 92413 92415 92418 92423 92427,19.44%,19.67%,22.33%,1114.15,1195.49,1122.23,856.09,2556480.48,1299362.567,3334321.85,1486806.432,"$1,103.00 ",82,20.30%,11.70%,59.9,45.8,22.7,43.4,0.946299147
1840019570,College Station,Texas,TX,Brazos,48041,30.5852,-96.296,215243,890,77845 77840 77841 77842 77843 77844 77881,22.41%,21.67%,23.00%,2414.13,2027.95,6384.11,4477.34,3046091.314,2751153.523,3688404.143,2985396.038,"$1,007.00 ",89.2,25.00%,4.90%,76.2,71,27.9,33.5,1.211714355
1840003185,Kalamazoo,Michigan,MI,Kalamazoo,26077,42.2749,-85.5882,215193,1192,49001 49006 49007 49008 49074 49005 49019,19.81%,18.67%,20.33%,2691.36,1889.9,13933.7,5454.58,715372.1239,472325.9147,855349.3017,521783.5137,$819.00 ,82.4,26.30%,5.00%,68.7,55.4,30.1,47.6,0.978903323
1840021844,Thousand Oaks,California,CA,Ventura,6111,34.1914,-118.8755,215029,885,91320 91360 91361 91362 91319 91358 91359,19.44%,19.67%,22.33%,1635.33,1405.59,1257.47,2540.19,2556480.48,1299362.567,3334321.85,1486806.432,"$2,184.00 ",93.3,4.70%,5.10%,85.9,82.2,36,31.6,0.946299147
1840003858,Roanoke,Virginia,VA,Roanoke,51770,37.2785,-79.958,214674,900,24014 24015 24016 24017 24011 24012 24013 24001 24002 24003 24004 24005 24006 24007 24008 24009 24010 24022 24023 24024 24025 24026 24027 24028 24029 24030 24031 24032 24033 24034 24035 24036 24037 24038 24040 24042 24043,20.93%,18.33%,20.33%,5793.13,4856.84,2536.98,1048.42,370805.7698,301371.5812,455826.5398,341212.3394,$822.00 ,85.9,20.60%,5.70%,63.6,62.2,32.6,42.2,0.82061586
1840020402,Fontana,California,CA,San Bernardino,6071,34.0968,-117.4599,214547,1923,92335 92336 92337 92331 92334 92402,19.44%,19.67%,22.33%,1045.62,1387.04,3812.18,2154.72,2556480.48,1299362.567,3334321.85,1486806.432,"$1,501.00 ",81.8,11.40%,7.50%,76,52.1,25.1,35.9,0.946299147
1840020552,Moreno Valley,California,CA,Riverside,6065,33.9244,-117.2045,213055,1604,92551 92553 92555 92557 92552 92554 92556,19.44%,19.67%,22.33%,1140.63,835.7,1612.62,1013.79,2556480.48,1299362.567,3334321.85,1486806.432,"$1,636.00 ",81.9,12.00%,9.30%,74.2,46.6,25.6,31.9,0.946299147
1840000177,Fargo,North Dakota,ND,Cass,38017,46.8652,-96.8292,208675,967,58102 58104 58103 58105 58106 58107 58108 58109 58121 58122 58124 58125 58126,15.37%,13.28%,13.97%,3025.69,2226.18,15139.83,2574.34,215462.7914,401415.9989,231246.8329,417139.9855,$787.00 ,99.9,16.10%,3.10%,70.9,81.8,36.1,43.9,1.005751827
1840002344,Green Bay,Wisconsin,WI,Brown,55009,44.515,-87.9896,207557,887,54311 54302 54304 54303 54301 54305 54306 54308,17.96%,18.33%,17.00%,1851.19,1837.39,5960.38,106.37,387654.2651,346168.527,454314.8287,380867.7449,$756.00 ,91.9,16.80%,4.50%,66.3,72,24.2,40.6,0.933829083
1840019156,Amarillo,Texas,TX,Potter,48375,35.1988,-101.8311,205603,756,79121 79109 79101 79102 79103 79104 79106 79107 79118 79111 79110 79114 79116 79117 79120 79166 79168 79172 79174 79178 79189,22.41%,21.67%,23.00%,2479.75,1771.55,3678.28,3237.35,3046091.314,2751153.523,3688404.143,2985396.038,$846.00 ,83.5,15.40%,5.50%,62.8,45.4,24.2,39.9,1.211714355
1840000327,Portland,Maine,ME,Cumberland,23005,43.6773,-70.2715,203969,1185,04101 04102 04103 04108 04019 04109 04104 04112 04116 04122 04123 04124,18.85%,15.00%,17.41%,6516.02,5068.97,13913.85,3429.39,64828.31589,87647.76504,75898.57954,98505.20212,"$1,245.00 ",104.5,12.00%,4.90%,78,88.1,30.8,60.7,1.05524705
1840021829,Santa Barbara,California,CA,Santa Barbara,6083,34.4285,-119.7202,202401,1808,93105 93101 93103 93109 93102 93106 93120 93121 93130 93140 93190,19.44%,19.67%,22.33%,3690.25,4007.71,6628.15,1494.9,2556480.48,1299362.567,3334321.85,1486806.432,"$1,800.00 ",129.1,9.70%,4.50%,79.1,76.7,33.1,61.2,0.946299147
1840014022,Gainesville,Florida,FL,Alachua,12001,29.6804,-82.3458,202335,820,32609 32607 32612 32653 32608 32603 32601 32605 32604 32610 32611 32614 32627 32635,19.81%,20.33%,22.33%,5064.32,4725.23,16215.72,2493.95,742961.257,650746.2228,945766.0716,725010.3755,$965.00 ,88.6,26.10%,5.10%,76.6,52.8,30.3,35.6,1.526919908
1840020654,Frisco,Texas,TX,Collin,48085,33.1555,-96.8215,200490,1136,75034 75035 75033 75036,22.41%,21.67%,23.00%,2414.39,1784.89,8719.58,2365.97,3046091.314,2751153.523,3688404.143,2985396.038,"$1,540.00 ",95.7,3.50%,5.60%,88.8,56.5,31.2,24.4,1.211714355
1840003478,Yonkers,New York,NY,Westchester,36119,40.9466,-73.8674,200370,4295,10708 10703 10701 10705 10704 10707 10710 10702,20.56%,20.33%,23.33%,7756.45,5329.77,6876.3,1130.2,940519.0541,572167.1529,1202409.761,640601.8755,"$1,460.00 ",153.9,14.20%,8.00%,70.1,85.2,20.7,69.8,0.862411789
